gene	eml.me2	eml.me3	epo.me2	epo.me3	name
258384	-0.157402698413314	-0.175888753904801	-0.119573309363124	-0.154000649465660	Olfr1350
218699	1.41575369313377	0.82813652737769	1.30864229567664	0.818781061299468	Pxk
18972	1.45599505616968	1.07849210727749	1.47746396200919	1.06947897378832	Pold2
12333	1.41428739441584	1.15698553853026	1.32906857202448	1.27930313357797	Capn1
74126	1.48553381768210	1.28708940863677	1.39081362249492	1.27941722209177	Syvn1
68263	1.57390583775864	1.28973849106056	1.50156620082894	1.15233039106597	Pdhb
103988	1.17247352508592	0.0336131997232573	0.0937464983853701	-0.0279066293370479	Gck
56418	1.56303315703705	1.20639502756874	1.44672241063111	1.12435422084761	0610042I15Rik
71393	1.34407723462129	0.934213455361275	1.28073800418600	0.972782286755891	Kctd6
20975	1.35035869235747	0.422689895526425	0.382552035081395	0.0193133723305647	Synj2
13982	1.35879660119591	0.88141011233582	1.00290462783600	0.393225478114128	Esr1
381204	0.653686421209861	-0.110823898950421	1.05978256807296	-0.00262770720339908	Naaladl1
22776	-0.0363861889300026	-0.0704229348443664	-0.0453076278339085	0.00534740916092873	Zim1
69024	1.21963850598007	0.716920716026977	1.34017484649756	0.929808300719131	Snx15
93732	1.06658656915156	0.08410302409221	0.419190828097818	-0.163796151994935	Acox2
56327	1.09416888274132	0.818583771777157	1.27466597605004	0.94423155207889	Arl2
74481	-0.0188770549430997	-0.0882828680534479	0.536139384982204	-0.115439434791902	4933430F08Rik
12323	0.103632762599790	0.0512724521594149	0.0132736427150059	0.0466613879649644	Camk2b
268709	0.0411045980473866	-0.203492819060152	-0.0984540512657415	-0.254470313519246	BC055107
225849	0.92833897346577	0.642941466029478	1.17433891529718	0.845797756558613	Ppp2r5b
329015	1.33981306546241	1.03194942793679	1.37595079500859	1.07919574241096	BC023754
14325	-0.326160930734705	-0.206257435403798	-0.324307944660786	-0.214368386485022	Ftl1
18300	-0.05722462682828	-0.184279835570286	-0.089732255433975	-0.194191295866597	Oit1
68842	-0.0690347654912355	-0.168123498965616	-0.0622530413364296	-0.156689457344683	Tulp4
13660	1.57029261450460	1.09384262153324	1.57770860072003	1.20103214251017	Ehd1
380950	0.143026746353086	-0.164265186460493	-0.161618459282865	-0.117820198319601	D630005B22Rik
209586	1.5164056903201	1.35685682420718	1.39175964344054	1.28730064944769	Nudcd3
71785	-0.0189556963892004	-0.0340245134990960	-0.0329770013404559	-0.0283611880110584	Pdgfd
68053	1.33197821270181	1.17020353145634	1.63053261790017	1.28773986906250	3110003A22Rik
17283	1.43297980181883	1.08604444729212	1.21928286125730	1.00271262617222	Men1
67856	0.263972238754834	-0.095990564203751	-0.0300559708782017	-0.119246261934317	Echdc3
22668	1.58458691483069	1.03445312300158	1.57353605430995	1.18196598742972	Zfp162
103694	1.59725255650538	1.42907594062879	1.41996037496470	1.25423422966290	Tmed4
19309	0.325212606451364	-0.180505650788468	-0.0131973931572334	-0.191084357504774	Pygm
13132	-0.0130761719870026	-0.0830652806053133	-0.0612146086861505	0.00081994329402679	Dab2
75415	1.46680960876720	1.11893932037267	1.51699110735704	1.14940372155212	Arhgap12
12421	1.49619284259979	1.228327776702	1.50283964026413	1.23440410124646	Rb1cc1
